ID,Title,Location,Salary,Summary
297e6568c740f98e,iOS Developer,Bepro Company 서울,"연봉 40,000,000원 - 80,000,000원",참고 - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++ or FORTRAN, Python, Mathematica or Matlab, specially in parallelized schemes..."
b79c2ae536063b01,[전문연구요원] 상시,네이버 대한민국,,"Tool Engineer ㅇ Python/C/C++ 언어 개발 용이 ㅇ... Design, Debugging Skills ㅇ스크립트 언어 개발 경험 ( Python, Bash, etc.) ㅇ Embedded Platform과..."
821627b0453d4a1b,2020년 글로벌 인재,미래에셋대우 4.0 서울 중구,,통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
9cbe75ae7c00e564,2020년도 국비교육생 대,고양여성인력개발센터 고양 일산서구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
92bd400e3b5306ba,[Clova] Clova AI 인재,네이버 대한민국,,"산시스템 등 CS 핵심 전공 지식 관련한 수준 높은 이해 Git을 능숙하게 사용 백엔드 서버 구현 역량 ( Python, Golang, Java Spring, node.js 등) Mobile App 개발 Objective..."
518f85bf2e48adb9,"데이터 분석 및 컨설팅 분야 (Python, SAS, 빅데이터-신입,경력...",한국정보기술단 서울 서초구,,"데이터 분석 및 컨설팅 분야 ( Python, SAS, 빅데이터-신입) 모집... 대졸 이상 (석사 이상 우대) - 데이터 분석 분야 경력 3년 이상 ( Python, R, SAS 기반의 DATA Preparation, 통계, 머신러..."
a358a39da5dfc360,[NAVERxLINE] Global Ad Data Engineer/AI...,네이버 대한민국,,"Engineering [자격요건 ] - Java, Scala, Python 등의 언어를 활용한 소프트웨어 개발 역량 - 리눅스 환경에서의 시스템 개발... 워크 기반 개발 가능하신 분 - Python, Java, Scala 중 1..."
dfcb86f156623e5c,보훈대상자 인재 채용,네오위즈 대한민국,,"IDS, IPS, WAF, VMS, PMS에 대한 운영 경험이 있는 분 - 각종 스크립트 언어(Perl, Python, shell script 등) 능력을 갖춘 분 <공통역량> - 원만한 대인관계 및 커뮤니케이션 능력을..."
c3511a0bf869e5c5,[2020 Summer Internship] 데이터분석가,Electronic Arts 서울,,Warehouse와 Data Mart에 대한 이해가 있으신 분 KPI에 대한 이해가 있으신 분 - R 또는 Python 프로그래밍이 가능하신 분 영어로 의사소통 가능하신 분 축구와 게임에 관심이 깊으신 분 우대 사항 피파...
88c3cedc8998190f,APEC 기후센터 (전산통계 연구원),기상청 대한민국,,"및 자동화 프로그래밍 - 전산통계학, 응용통계학 학사 이상 소지자 - 자료처리 및 분석을 위한 R 및 Python 등 프로그래밍 가능자(필수) - 기초 공간분석 (GIS data analysis) 경험자 - 실전 중심..."
35e46106a40a2182,[KSTEC] 2020년 신입 및 경력 (SW개발자),지식시스템 성남 분당구,,"개발 (SPSS, SAS, R, Python, Java 기반) 2. 기업용... 경력 3년 ~ 10년 [기술요구사항] 1. SPSS, SAS, R, Python, Java 등 데이터분석/AI개발 도구 사용 가능자 2. Java..."
e65a195da656bcdc,[동영상플랫폼] 연계형 인턴십,네이버 대한민국,,"혹은 이해가 깊으신 분 - ffmpeg, gstreamer 오픈소스 컨트리뷰팅 혹은 활용 유경험자 - python 활용 가능자 ​ LIVE 클라우드 백엔드 서버 개발 [ 역할 ] - V Live, NaverTV 등..."
9801aef8aef28207,항공기상청 기간제 근로자(연구원),기상청 대한민국,,"대기과학 관련학과 석사학위 이상 ․우대요건 - 통계분석분야 유경험자 - 그래픽 프로그램(matlab, python 등), 서버운영(리눅스), 프로그램 언어(포트란,C등),통계프로그램 (SSPA, R) 등 유경험자 우대..."
df7d3760d7233bb6,기후변화감시과 무기계약 근로자,기상청 대한민국,,"임용시험령」등 관계법령에 의하여 응시자격을 정지당하지 않은 자 대기과학 관련분야로서 자료처리 및 그래픽( Python, IDL 등) 등 프로그램밍에 능숙한 자 ※ 대기과학 관련분야 : 기상학, 환경학, 지구과학, 물리학..."
b87ff4aabad6e65e,Process & Data Scientist,Applied Materials Inc. 대한민국,,"systems Experience... least one programming language ( Python, R, Java, etc... writing SQL queries Qualifications..."
55c9384224bbc0ec,[연구 인턴] 데이터 분석(설비 고장 예측 분석),현대자동차그룹 4.4 대한민국,,"비자 관련)이 가능하신 분 ·해외 및 국내 학/석사 기졸업 또는 재휴학(학년 무관), 박사 재학(졸업제외) · Python, R 등의 언어를 활용한 데이터 분석 역량 보유하신 분 ·시계열 데이터 분석 경험 보유하신 분 우대사항..."
092d062a6faa7139,데이터 분석가,카카오 4.2 성남 판교역,,"만한 무언가(실력/열정) 데이터 분석 업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) 데이터 기반 프로젝트 경험이 있으신 분 (예: 통계 분석 프로젝트) 어떤 일이라도 중요하게 여기..."
af4eba857169ba01,[한국오라클] Data Center Technician (Engineer...,한국오라클 3.3 강원도 춘천,,"Base Operating System Install • Some experience with Perl, Python, Bash or Java • Core OS Services: ssh, telnet, ftp, nfs..."
4233609a843b5e96,분석지원팀 - 데이터 분석가,Nexon 성남 분당구,,및 커뮤니케이션 능력 - (필수) 새로운 기술 습득에 능동적이고 거부감이 없는 분 - (선택) R 혹은 Python을 이용한 데이터분석 능력 - (선택) SQL 기본 활용 능력 - (선택) 통계 및 분석에 대한 이론...
466ed639df372448,[판교]기술지원,NHN Service] [판교 4.4 경기도,,"Linux, Windows Server 트러블 슈팅 숙련자 - 2년 이상의 개발 경험자(PHP, Python 등) 본 채용은 상시 채용으로 면접이 수시로 진행되며, 先지원자에게 기회가 먼저 부여되므로 빠른 지원 바랍니..."
6c6ccc05ec15dc41,Design for Test (DFT) Engineer,SiFive 대한민국,,"power intent (UPF/CPF). Good scripting skills using Tcl, Perl, Python, Makefile and Shell scripts Preferred qualifications..."
2d6172acbd1e9ea7,[전략기술] UAM 기체 구조해석,현대자동차그룹 4.4 대한민국,,역할 수행이 가능하다고 판단되는 자 우대사항 - 부품 또는 시스템의 템플릿 기반 설계 업무 경력 보유자 - Python 언어 중급 이상 사용자로 최적화 업무 자동화가 가능한 자 - 비즈니스 영어 가능자 전형절차 ·지원서 접수...
55537575b7dd8d87,Physical Implementation Engineer,SiFive 대한민국,,"optimization Good scripting skills using Tcl, Perl, Python, Makefile and Shell scripts Preferred qualifications Experience..."
777228e9d501aaa4,연구원(기간제 근로자),기상청 대한민국,,"애니메이션) ㅇ 예보 연구 활동 지원 업무 등 ㅇ 고층관측 유경험자 ㅇ 그래픽 프로그램 (matlab, python등), 통계분석 및 프로그램 언어(SSPA, 포트란 등) 관련 경력자 ㅇ 어학(영어) 우수자 ㅇ 석사학위 소지..."
f3a14b3f8d9e3e12,네이버 쇼핑검색플랫폼 개발자,네이버 대한민국,,"info extraction [필요역량] - 아래 기술 중 어느 한가지를 능숙하게 다룰 수 있는 분 [ Java, Python, Spring boot/batch/cloud, Kotlin, React, Vue, Node.JS..."
fb617eeb80ea6fa9,AI/빅데이터 분야 (인재 Pool),LG유플러스 3.8 서울,,"Science를 위한 언어(R/ Python) 및 Tool(scikit-learn/Tensorflow 등) 능숙자 . Deep Learning Model 구현 경험자 . Java, Python등을 이용하여 분석을 위한 Data..."
1eba2ff9bb4e6849,근로자(연구원),기상청 대한민국,,"대기과학 관련학과 석사학위 이상 ․우대요건 - 통계분석분야 유경험자 - 그래픽 프로그램(matlab, python 등), 서버운영(리눅스), 프로그램 언어(포트란,C등),통계프로그램 (SSPA, R) 등 유경험자 우대..."
b33896d7c25d23e2,[연구 인턴] 데이터 분석(생산/품질 분석),현대자동차그룹 4.4 대한민국,,"재학(졸업제외) ·컴퓨터 과학, 수학, 통계학, 산업공학 등 데이터 분석 관련 전공 보유하신 분 · Python, R 등의 언어를 활용한 데이터 분석 역량 보유하신 분 ·데이터 분석 경험 보유하신 분 ·GAN, Anomaly..."
fb3aedda32d2843b,백엔드 엔지니어 (e-커머스),리디 서울특별시,,"대용량 트래픽 운영 경험 MSA에 대한 이해도가 있으신 분 RDBMS에 대한 깊은 이해도가 있으신 분 Python/Django 개발 경험이 있으신 분 콘텐츠 혹은 커머스 서비스 개발 경험 [지원 시 유의 사항] 이름, E..."
55a19c92c845685e,Developer / Designer recruit,마이뮤직테이스트 서울 논현동,,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
8becbf73bbda7c96,2019 Military Service Exemption Position...,울산과학기술원 울산 언양읍,,"least one programming language... Fortran, C/C++, Python, …; Experience... managing high performance computational..."
a4946f6098077a45,[개발]Python 백엔드 개발자(정규직),위메프 2.3 대한민국,,"3년 이상자 - Python 개발 경험 보유자 - 개발 환경 변화에 유연한 자(새로운 언어 및 새로운 시스템 적용 등) [우대사항] - 마이크로서비스 아키텍처에 대해 이해하고 있는자 - Python Django, Flask..."
5ed0334bca0963cb,[Autonomous Driving] Virtual Environment...,네이버 대한민국,,"C/C++, Software Design, Debugging Skills ㅇ 스크립트 언어 개발 경험 ( Python, Bash, etc) ㅇ Embedded Platform과 System Software 개발 경험 및 이해..."
04d685fc70b67d4e,Linux/Python/PHP/MySQL/백엔드 정규직 경력,일루미나리안 용인 보정동,,"보유 - DBMS(MySQL or MariaDB), scripting Language: bash, python, OOP 언어 중 가능자 - Back-End 서버를 개발해 보신 분 [우대사항] - Go(aka GoLang..."
212ca67d161b7162,2020 Market Data Analyst - Seoul (Korean...,Bloomberg 서울,,"languages (e.g. Python, R, JavaScript... programming/scripting languages (e.g. Python, R, JavaScript, Java) as well as SQL..."
ce6747e77c861c46,Data Scientist,Boston Consulting Group 4.2 서울,,"analysis a plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics..."
199189698f0d215c,"Python, PHP 외 경력 정규직",드래곤에이치알 서울 강서구,,제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터...
6314fdeb26eb249f,[해외취업] S글로벌 디지털컨설팅 법인 소프트웨어 개발자 - 전세계 27...,아이씨엔그룹 대한민국,"연봉 29,000,000원 - 58,000,000원",외 자격요건  Deep Understanding and expertis in Java or PHP or Python Required  Knowledge of any major frameworks... Spring...
a8758a901220df91,[S/W] 대화 플랫폼 기획,현대자동차그룹 4.4 대한민국,,"Natural UI/인공지능 기술을 활용한 제품/서비스 디자인 경험 보유자 ·Java, Framer, Python/R, C/C++ 코딩 가능자 전형절차 ·지원서 접수 서류전형 면접전형 신체검사 최종합격 ·상시 채용 특성상..."
b98615917ee77e97,[연구 인턴] 자율주행 영상인식 기술 개발,현대자동차그룹 4.4 대한민국,,"Embedded System S/W, Computer Vision, S/W Programming C/C++/ Python/Matlab), 딥러닝, Analytic Thinking, Communication Skills 역량을..."
dabb703402375f5c,[연구 인턴] 연료전지시스템 제어,현대자동차그룹 4.4 대한민국,,"SW 설계, SSPL, SW 아키텍처 관련 경험을 보유하신 분 ·프로그래밍 언어(Simulink, C/C, Python 등) 실무 적용 스킬을 보유하신 분 ·SW 아키텍처 도구(UML, SysML)의 연구 활용 스킬을 보유하..."
d7a5d7d67068b597,Django + Python 웹개발,(주)딕스코리아 서울 가산디지털단지역,"연봉 40,000,000원 - 45,000,000원",Django Framework 유경험자 우대 Python 경력자 우대 Django + Python 환경에서 웹개발 경력자를 모십니다. 프론트엔드... 년 (필수) * Django & Python: 2년 (선호) * 웹프론트개...
eb45c08f4c4a43d8,Data Analyst,Axiologic Solutions 서울,,"algorithms and data manipulation capabilities using R, Python, C++, JavaScript, Go, and other known programming languages..."
e8e14693a870ec64,2020년 해외 석/박사 하계 인턴십,LG유플러스 3.8 서울,,"분야의 분석 수행 경험 보유 : 분석/모델링 Tool(R, SAS, Python 등) 활용 및 관련 Skill 기반의 정형/비정형데이터 분석(Text... 가공 역량 보유 : Java, Python 등 프로그램 Skill 보유..."
05d6f01f9a494a1b,[Robotics] Deep Reinforcement Learning E...,네이버 대한민국,,"learning framework 활용 능숙 ㅇ ROS, ROS2 와 같은 로봇 미들웨어 활용 개발 경험 ㅇ Python 언어 활용 능숙 ㅇ Unity3D, UnrealEngine4 등 3D 엔진 기반 개발 경험 혹은 여타..."
ffac42e32db26233,Lead Product Engineer - Liberate,Cadence Design Systems 경기도,,"problems and propose solution Automation skills using Tcl, Python, Perl and shell scripting Bachelor/Master in EE with 5+..."
0853a52500098773,WebXR / 디지털 트윈 개발 (SW),클레이웍스(주) 수원 영통구,,지원 희망자는 공통적으로 다음과 같은 자격을 갖추고 있어야 합니다. 1. Java/Javascript/ Python 등으로 실무 코딩이 가능해야 합니다. 2. R&D 업무 수행을 위해 영어 기술 문서의 원활한 독해 능력을 필요...
c6c7899742dffda5,'20년 AMOREPACIFIC 경력채용_Data Analyst,아모레퍼시픽 4.0 서울,,"를 통해 온/오프라인상에서 새로운 고객경험을 실험하고, 확산하는 것에 관심과 열정이 있으신 분 - SQL, Python, R 등 프로그래밍 언어 또는 데이터 분석 언어 1개 이상에 능숙하신 분 - Data Mining 및..."
3a08c7089343733d,광고팀 - 분석가,Nexon 성남 분당구,,및 커뮤니케이션 능력 - (필수) 새로운 기술 습득에 능동적이고 거부감이 없는 분 - (선택) R 혹은 Python을 이용한 데이터분석 능력 - (선택) SQL 기본 활용 능력 - (선택) 통계 및 분석에 대한 이론...
e5098c47e3662580,BI 운영 그룹 주력계열사,그룹 주력계열사 서울특별시,,"운영 및 관리 - SQL, JAVA script, BW, Spotfire, Python, DB (Oracle, Green Plum, Hadoop 등... 개념 및 관련 Language( Python, SQL, JAVA script..."
dd06066d79860614,MySQL Engineer,카카오 4.2 성남 판교역,,"지원자격 대용량 DBMS 운영 경험이 있는 분 (실력, 의지는 중요하나 경력'기간'은 중요하지 않음) python, go, bash 등 스크립팅 언어를 하나 이상 사용하실 수 있는 분 MySQL 에 대해 전반적으로 이해하고..."
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++ or FORTRAN, Python, Mathematica or Matlab, specially in parallelized schemes..."
2695294aea6dc3b6,MongoDB Engineer,카카오 4.2 성남 판교역,,수 있는 분 Linux/Network에 대한 기초 지식이 있는 분 우대 사항 C/C++ 또는 Python 언어를 이용한 프로그램 개발(프로젝트) 경험이 있는 분 MongoDB 트러블 슈팅 경험이 있는 분 MongoDB...
06995d4800ce38f3,Field Application Engineer (FAE) – Korea...,LUCID Vision Labs 대한민국,,debugging technique (OpenCL... Python experience is a plus). In-depth knowledge... OpenCL... Python experience is a plus...
8169f9aae155213d,2020년 상반기 경력,알티캐스트 서울 서초구,,"이상 • Java/C++/Golang/ Python/Node.js 중 1개... REST API 사용 경험 개발 언어 • Java, golang, python, node.js 중 1개 이상 우대사항 • docker 및 클라우드..."
be6c1f03fa566f8e,추천 시스템 연구/개발,카카오 4.2 성남 판교역,,"Content-based Filtering, Matrix Factorization 프로그래밍 언어 Python, C/C++, Go, Java, Scala, Matlab, R 관련 서비스 미디어다음, 브런치, 카카오TV..."
07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오 4.2 성남 판교역,,"트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 C/C++/ Python 프로그래밍 숙련자 GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발... 키워드 프로그래밍 언어 Python, C/C++, Go, Java..."
0bb6ea3353ad59dc,청주기상지청 연구원(기간제 근로자),기상청 대한민국,,"원격탐사자료 특성 분석 ㅇ 지역별 호우 임계값 산정 및 안개 예측지수 개발 검증 지원 ㅇ 프로그램 언어( Python, 포트란, C, JAVA), 통계프로그램(SSPA, R), 서버운영(유닉스, 리눅스) 등 유경험자 ㅇ..."
feac8a234b715106,네이버 일본 맛집 서비스 CONOMI 머신러닝 개발자,네이버 대한민국,,"2 년 이상 ) - 컴퓨터 관련 전공자 수준의 프로그래밍 역량 (Linux/Shell, C++, Python, TensorFlow, PyTorch 등 ) - Production level 의 machine learning..."
e5ca14de265f7fc9,Data Analyst,레이니스트 서울,,"가지신 분 Business Intelligence 시스템 및 비즈니스 리포팅 툴의 활용 능력 프로그래밍 언어( Python/R, etc)를 활용하여 데이터 분석이 가능하신 분 더 나은 데이터 기반 서비스를 만들기 위해 동료들과..."
cd8ee27085e6a2ff,머신러닝/딥러닝,NHN 4.4 성남 판교역,,"PyTorch 개발 경험 - 고속 병렬 처리 관련 지식/개발 경험 - C++, Java, Python 개발 경험 [Computer Vision 연구개발] Job Description 자격요건 우대사항 - 딥러닝..."
0bbf23c0930be392,Support Engineer,Microsoft 4.2 서울,,"Linux script-based development environments and tools (PERL, Python, Ruby, PhP, etc.) Programming language (C++/C#) Please..."
e58d815322b69ad8,2020년 제1회 예보국 공무직 근로자,기상청 대한민국,,"석사 학위 이상 소지자 - 기상기사, 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가태풍센터 (제주) 1명 태풍... 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가..."
7ef22311fbf5c3c0,[S/W] AI agent QA(Quality Assurance) Eng...,현대자동차그룹 4.4 대한민국,,"보유자 - 모바일 어플리케이션, 웹, 임베디드 환경 등 다양한 디바이스 환경에서의 QA 수행 경험 보유자 - Python / C++ / Java 등 프로그래밍 언어 개발 역량 보유자 전형절차 - 지원서 접수 서류전형 면접전형..."
f775c2b405edea87,"Computer Vision Engineer, Perception – A...",NVIDIA 서울,,"PyTorch, etc). Strong programming skills in C++... python. Outstanding communication and teamwork skills as we work..."
752a4b5d63eac97c,Back-end Engineer (Python),Soomgo 서울 강남구,,래픽 처리를 위한 AWS 인프라 구축 • 5년 이상의 웹/앱 서비스 백엔드 시스템 개발 경험이 있는 분 • Python 언어를 활용한 개발 경험이 있는 분 • 성능 최적화에 대해 지속적으로 고민하고 노력하시는 분 • AWS...
1937ebb0ea172f08,데이터 엔지니어,리디 서울특별시,,"환경에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 시 유의 사항] 이름, E-mail..."
48ca423ba9cc3be4,Product Test Engineer - GPU,NVIDIA 서울,,"VB. Experience in either Shell Prog., Awk/Sed, Perl, Python is preferred. Experience in CAD/SPICE is preferred. Experience..."
15a42e1f57cda077,[국비무료/해외취업] 일본 관광·서비스기업/독일 IT기업 취업연수생,전경련 국제경영원 서울 영등포구,,로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP.NET|인터넷·IT·통신·모바일·게임>웹프로그래머...
d9086035792f01d0,AI 기반 로봇 서비스 개발 그룹 IT 인프라 구축,그룹 IT 인프라 구축 서울특별시,,"주요 언어 및 프레임워크 : C, Python, Tensorflow... 리즘 구현 및 적용 - Deep Learning 프로젝트 수행 경험 - Python 중급 이상 기타 - Robot 제어 관련 지식 및 프로젝트 경험자 우대"
bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트,카카오 4.2 성남 판교역,,등 기타 카카오 서비스 영역 전반 지원자격 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어(R/ Python) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항 머신...
a23938a1b6969c37,[Data Lab] 빅데이터 활용 개발 경력사원,네이버 대한민국,,"지표 분석 또는 집계 경험이 있거나 , 데이터 파이프라인 구축 및 개발 경험 - Java, Scala, Python 등의 최소 1 가지 언어를 활용한 소프트웨어 개발 역량 - 리눅스 환경에서의 시스템 개발 및 운영 경험..."
8e7e6dd1929ae8ab,소프트웨어 그룹 유망계열사,그룹 유망계열사 경기도,,"및 프로그래밍 (C언어/LabView) - 웹기반 어플리케이션 프로그래밍 (JavaScript, NodeJS, Python, Database) - 제어 이론 (PID Controller, Digital Filter, Gain..."
b1c8dcf6b4990bbd,2020 전문연구요원 공개 채용,넷마블 서울 구로구,,"제작 과정을 고도화하기 위한 인공지능 기술 연구 개발 자격요건 * 보충역/전직 대상자에 한해 지원 가능 - Python, Java, C++ 등 한 가지 이상의 프로그래밍 언어 프레임워크 능력 - 디자인 패턴 기반 설계 및..."
97421577a8cda224,[전략기술] UAM 피로 해석,현대자동차그룹 4.4 대한민국,,역할 수행이 가능하다고 판단되는 자 우대사항 - 부품 또는 시스템의 템플릿 기반 설계 업무 경력 보유자 - Python 언어 중급 이상 사용자로 최적화 업무 자동화가 가능한 자 - 비즈니스 영어 가능자 전형절차 ·지원서 접수...
71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,써로마인드로보틱스 서울 관악구,,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
f8884a7f8067fd39,"Principal, Business Analyst (SCM Systems...",Coupang 3.1 서울,,"analysis experience * One who has experience with SQL, Excel, Python, and R/SAS or any statistical package Preferred: * One..."
e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++ or FORTRAN, Python, Mathematica or Matlab, specially in parallelized schemes..."
4d8f2556037870d2,[전략기술] UAM 성능해석,현대자동차그룹 4.4 대한민국,,"높은 업무 경력 5년 이상 보유자 - 해당 직무 관련 프로젝트 경험 보유자 - 비즈니스 영어 회화 가능자 - Python, C++ 등 프로그래밍 언어 중 최소 1개 이상 상급 사용 가능자 - AAA, NDARC 등 기체 성능..."
e7c6a0167c5bbbf4,신한AI 인공지능(AI) / IT 개발관리 / 준법감시 인력,신한에이아이 서울 영등포구,,"트러블슈팅 (R, python) [자격요건] - 대규모 배치 시스템 운용 경험 - 이종 시스템간 데이터 파이프라인 연결 및 운영 경험 - 개발 및 프로그래밍 에러에 대한 트러블슈팅 역량 보유 ( Python , R, JAVA..."
81de4273ef2d217e,기상레이더센터 연구원 및 전문연구요원,기상청 대한민국,,"Linux, C/C++, Fortran 등] - 가시화 개발이 가능한 자 [JAVA, CGI, PERL, PYTHON 등] - 관련분야 유경험자 1명 2. 근무조건 가. 신 분 : 무기계약근로자 나. 보 수..."
ae63a69b12752674,[개발]Data Scientist (정규직),위메프 2.3 대한민국,,"경력 5년 이상 - 통계, 데이터마이닝, 머신러링, 딥러닝, 데이터 모델링에 대한 이해를 갖춘 자 - Python, Scala, R, Spark, java등 고급 사용자 [우대사항] - 빅데이터 인프라 사용 경험 - 관련..."
8dfc9993e2aa9160,유저프로파일팀 - 데이터 모델러,Nexon 성남 분당구,,"데이터를 가치있게 활용할 수 있도록 가이드 합니다. - 주요 활용 tool : SQL, Zeppelin, Python, Scala, Tableau 지원자격 - (필수) 논리적이고 체계적인 문제 해결 및 커뮤니케이션 능력을..."
e55df3ee0dfeadca,[전략기술] UAM 공력해석,현대자동차그룹 4.4 대한민국,,"해석 분야 박사 학위 소지자 - 항공기 공력 해석 업무 경력 보유자 - 최적설계 이론 및 업무 경력 보유자 - Python, C++ 중 1개 이상 상급 역량 보유자 - Linux 상급 사용자 - 비즈니스 영어 가능자 전형절차..."
660ca30a4342d240,[전략기술] UAM 로터 블레이드 해석,현대자동차그룹 4.4 대한민국,,역할 수행이 가능하다고 판단되는 자 우대사항 - 부품 또는 시스템의 템플릿 기반 설계 업무 경력 보유자 - Python 언어 중급 이상 사용자로 최적화 업무 자동화가 가능한 자 - 비즈니스 영어 가능자 전형절차 ·지원서 접수...
273d830a0c62aedd,솔루션 프론트엔드 개발자,Nexon 성남 분당구,,"분석 솔루션 서비스들의 웹프론트 개발 및 운영 지원자격 - 경력제한 없음 - flask, django등 Python 기반 웹서비스 개발 기술 스택 사용 경험 - vue.js 등의 Framework 사용 경험과 이에 수반..."
37d1f6dbb37f8a38,대용량 분산 스토리지 개발자,카카오 4.2 성남 판교역,,5년 미만 우대자격 Java 멀티쓰레드 기반 네트워크 프로그래밍 경험이 있으신 분 (netty도 ok) Python 등의 스크립트 언어를 하나 이상 다룰 수 있으신 분 HBase 등의 NoSQL 시스템 운영이나 사용 경험이...
e4952de43fa31517,[S/W] Data Scientist,현대자동차그룹 4.4 대한민국,,"이상 학위 보유자 - 클라우드 플랫폼(BigQuery, RedShift)에 대한 활용 경험 보유자 - Python, Go, Java, C++ 등 다양한 언어에 대한 개발 역량 보유자 - TensorFlow / PyTorch..."
2531a0c578f5ca30,[Robotics] Robot Software Engineer,네이버 대한민국,,Robotics 혹은 Computer vision 등 유사 분야 석사/박사 학위 혹은 5년 이상의 개발 경력 ㅇ Python / Lua 등 스크립트 언어를 C/C++와 연계 활용 능숙 ㅇ Docker / Kubernetes...
84348b9371558933,[Autonomous Driving] Software Tool Engin...,네이버 대한민국,,"팀원들과 협업 • 필요역량 ㅇ Python/C/C++ 언어 개발 용이 ㅇ... 다양한 전문 지식을 가진 팀원들과 협업 • 필요역량 ㅇ C/C++, Python 언어 개발 용이 ㅇ Annotation Drawing Tool 또는..."
c3c0448a294b2db0,Application Analyst,Hewlett Packard Enterprise 3.8 대전,,"programming and scripting (e.g. C++, Fortran, Perl, Python etc.) Demonstrated good judgment in selecting methods..."
56072bc50be2b22b,[R&D] 연료전지시스템 제어 SW 개발,현대자동차그룹 4.4 대한민국,,"적용 SW 설계, SSPL, SW 아키텍처 관련 경험 보유자 - 프로그래밍 언어(Simulink, C/C, Python 등) 실무 적용 가능한 스킬 - SW 아키텍처 도구(UML, SysML 등)의 연구 활용 능력 가능한..."
98e65e3c415c53e1,2020년 제1회 공무직 근로자 연장,기상청 대한민국,,"포함 ㅇ 우대조건 - 관련분야 석사 학위 이상 소지자 - 기상기사, 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가태풍센터 (제주) 1명 ※ 대기과학 관련학과 : 기상학, 물리학, 전자..."
9040dba1c8db2a5d,퀀트운용팀 (사원-대리급),신한비엔피파리바자산운용 대한민국,,지식 보유자 - 투자자산운용사 자격증 소지자 우대 - CFA/CAIA/CPA 자격증 소지자 우대 - VBA/ Python 활용한 업무 가능자 우대 - 관련 전공 및 석박사 학위/금융 관련 자격증 보유자 우대 3. 전형방법...
4e17fe419583b40b,데이터 분석 및 모델링 (페이코 쿠폰/광고 타겟팅),NHN 4.4 성남 판교역,,"구축, 피쳐 발굴, 모델 튜닝, 결과 해석 등) - 머신 러닝 및 데이터 분석 관련 언어 (R, Python,SQL 등) 능숙한 활용 - 리눅스 환경에서 개발 가능 - 통계, 머신 러닝 등 관련 분야 (통계..."
61ecdc0ef3cfb66a,[경력] 빅데이터 플랫폼 엔지니어,카카오 4.2 성남 판교역,,"미만 <기술> 전산 전공 또는 그에 준하는 실무 경험을 갖추신 분 Java 필수, 그 외 Scala, Python, Ruby 중 1개 이상 언어로 개발 가능하신 분 하둡 플랫폼에 대한 기본 지식을 갖추신 분 하둡 클러스터..."
